product_id,product_name,catergory,original_price,actual_price,discounted_price,price_tier,rating,rating_count,total_ratings,is_discounted,rating_category,user_id,review_id,review_content,review_word_count
B00H47GVGY,"USHA Quartz Room Heater with Overheating Protection (3002, Ivory, 800 Watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$2,387.32 "," $1,695.00 "," $1,199.00 ",Midrange,3.6,,0,Yes,Negative,"Sudesh,sayan mukherjee,SS,Ritu Doloi,Sudip Mandal,Yash Raj,Abhay Dogra,Tajammul Hussain",,,342
B07VX71FZP,"Amazon Brand - Solimo 2000/1000 Watts Room Heater with Adjustable Thermostat (ISI certified, White colour, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","$3,333.33 "," $2,000.00 "," $1,199.00 ",Midrange,4,,0,Yes,Postive,"Amazon Customer,Prince kumar,Rosy Thakur,Dheeraj,Amazon Customer,Neel Sengupta,Anu Jain,Srini",,,321
B07NCKMXVZ,"StyleHouse Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$2,171.74 ", $999.00 , $455.00 ,Midrange,4.1,,0,Yes,Postive,"vipul agnihotri,Banshul Garg,AJIT KUMAR,HIMANSHU S.,zamasu,madhu,charanbir,Ayangla Kichu",,,922
B0B61DSF17,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,"$19,990.00 "," $1,999.00 ", $199.00 ,Midrange,3.7,,0,Yes,Negative,"Anurag a.,Shivam Singh,Amazon Customer,m.ganesan,P Santhosh Kumar,Amazon Customer,sk,MAHTAB ANWAR",,,428
B07VQGVL68,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,$845.76 , $499.00 , $293.00 ,Budget,3.9,,0,Yes,Negative,"Akil,Sravann,Arun,Priyanka Bhura,Aniket Kumar Ray,Ashok.,Arun,B.SRINIVAS",,,432
B01LWYDEQ7,"Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)",Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,"$1,237.50 ", $495.00 , $199.00 ,Budget,4.1,,0,Yes,Postive,"Harshit,Fazeela,Chiranjiv Singh,Joseph Ka,Rohit Kalyan Khaparde,saikumar venkatesham dusa,Dhanu Muthukumaran,Commandant Rizvi",,,699
B07VNFP3C2,"Prestige 1.5 Litre Kettle 1500-watts, Red",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$2,075.00 "," $1,245.00 ", $749.00 ,Midrange,3.9,,0,Yes,Negative,"Sib,Deepak Kumar,Amazon Customer,Karthik Ganesan,jivan surse,Parthasarathy.R,Satish Kumar Pandey,Ashish",,,1131
B00LUGTJGO,Bajaj RHX-2 800-Watt Room Heater (White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$1,721.11 "," $1,549.00 "," $1,399.00 ",Midrange,3.9,,0,Yes,Negative,"Shanu SwamiKohar,susheel,Shubham Tiwari,Amazon Customer,hemant,Rehan alam,J.S.,Ankit kumar singh",,,247
B01MQZ7J8K,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$2,778.85 "," $1,445.00 ", $749.00 ,Midrange,3.9,,0,Yes,Negative,"dgp raju,Amazon Customer,Dipu,Annamalai,prakash srivastava,Ranjeet Pandey,Bk,Narendra Verma",,,396
B01GFTEV5Y,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"$6,024.53 "," $3,193.00 "," $1,699.00 ",Premium,3.8,,0,Yes,Negative,"Amazon P.,Snt,Rajesh,Soniya singh,Md Ramiz Raja,Amit Rawat,Ganesh,TOBIN KERALA",,,1032
B00NW4UWN6,Prestige PKGSS 1.7L 1500W Electric Kettle (Stainless Steel),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$1,724.36 "," $1,345.00 "," $1,043.00 ",Midrange,3.8,,0,Yes,Negative,"Vikash Kumar,PD,ASHISH CHAUHAN,Kush,Tahseer,Imran Khan,Nikhil Anand,MD Altaf Hussain",,,1053
B01NCVJMKX,"SHOPTOSHOP Electric Lint Remover, Best Lint Shaver for Clothes,Lint Remover for Woolen Clothes ,Lint Remover for Sweaters","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$1,998.00 ", $999.00 , $499.00 ,Midrange,4.1,,0,Yes,Postive,"Jagroop Singh,abhilash g.,gagan deep singh,Akshay Tibrewal,Priyanshu deval,Amazon Customer,Satinder kumar Gautam,anuj saxena",,,3027
B00O24PUO6,Orpat OEH-1260 2000-Watt Fan Heater (Grey),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","$1,853.93 "," $1,650.00 "," $1,464.00 ",Midrange,4.1,,0,Yes,Postive,"Sandeep,Rajiv,Adarsh Patel,Devansh Hooda,Vikram Babar,Varalaxmi,Shadab khan,Suresh Prasad",,,783
B07GXPDLYQ,PRO365 Indo Mocktails/Coffee Foamer/Cappuccino/Lemonade/Milk Frother (6 Months Warranty),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,$998.00 , $499.00 , $249.00 ,Budget,3.3,,0,Yes,Negative,"iVan,Priyanka Das,DC,Shivnandan Gautam,Riya Sagar,Ritika,Prabha S.,G MAHABOOB BHASHA",,,659
B01C8P29N0,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","$3,111.11 "," $1,400.00 ", $625.00 ,Midrange,4.2,,0,Yes,Postive,"Chittibabu M,Sagarjit,Samiran Mondal,???????,Ramjan khan,Vijay k.,Ramakrishna Dey,shivani johari",,,765
B08KDBLMQP,"Croma 500W Mixer Grinder with 3 Stainless Steel Leak-proof Jars, 3 speed & Pulse function, 2 years warranty (CRAK4184, White & Purple)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$4,807.69 "," $2,500.00 "," $1,290.00 ",Premium,4,,0,Yes,Postive,"Om Shankar,Praburaj,keertika Banshiwal,venkatesh,Masluddin,Shubham Chauhan,S.Safura,Amazon Customer",,,677
B078JDNZJ8,Havells Instanio 3-Litre Instant Geyser (White/Blue),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","$10,672.41 "," $6,190.00 "," $3,600.00 ",Premium,4.3,,0,Yes,Postive,"Amazon Customer,Lucky,Pranav M.,Kavin Kellan Kelveen,Yash Tanwani,Amazon Customer,Sunita,SOFTIZON",,,1700
B01M5F614J,"Morphy Richards OFR Room Heater, 09 Fin 2000 Watts Oil Filled Room Heater , ISI Approved (OFR 9 Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters","$29,785.11 "," $13,999.00 "," $6,549.00 ",Premium,4,,0,Yes,Postive,"S Y,Budhi Tangu,Lukram slim,Naveen Vashisht,Amazon Customer,Amazon Customer,Deepak,Blush Bunny Organics",,,1336
B083GKDRKR,"Havells Aqua Plus 1.2 litre Double Wall Kettle / 304 Stainless Steel Inner Body / Cool touch outer body / Wider mouth/ 2 Year warranty (Black, 1500 Watt)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$5,546.30 "," $2,995.00 "," $1,625.00 ",Premium,4.5,,0,Yes,Postive,"neeraj vashisht,Krunal Golwala,Sangeeta Yadav,Amazon Customer,koustav,ompal singh,Sunil,A truly Amazonian",,,928
B097R2V1W8,"Bajaj Splendora 3 Litre 3KW IWH Instant Water Heater (Geyser), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","$13,386.36 "," $5,890.00 "," $2,599.00 ",Premium,4.1,,0,Yes,Postive,"Pranesh, Chennai,Pushp Raj,Prakash,hemant,Sunil Mahato,shweta s. sawant,SAPNA,Amazon Customer",,,739
B07YR26BJ3,KENT 16052 Elegant Electric Glass Kettle 1.8L 2000 W | Blue LED Illumination | Borosilicate Glass Body | Boil Drying Protection | Used as Boiler | Milk | Tea | Water & Soup | 1 Year Warranty,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$3,333.33 "," $2,000.00 "," $1,199.00 ",Midrange,4,,0,Yes,Postive,"manoj tanwar,Ravi M.,CHAPPA RAVIKUMAR,Shameem Z.,varsha nale,??????? ???? ????,Sherry,Saket",,,703
B097R45BH8,"Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank (White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","$31,309.52 "," $13,150.00 "," $5,499.00 ",Premium,4.2,,0,Yes,Postive,"Arijit,RED DEVIL,Nirab,Ritesh Srivastava,Amazon Customer,MUTHUKANNAN R,Y VSREDDY,Shashank Verma",,,892
B09X5C9VLK,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$9,459.46 "," $3,500.00 "," $1,299.00 ",Premium,3.8,,0,Yes,Negative,"shardendu dwivedi,JAYDEB BANERJEE,santosh,Prachi shukla,9625766449,RKPal,Sri,kapil Singh",,,408
B01C8P29T4,"Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","$1,032.89 ", $785.00 , $599.00 ,Midrange,4.2,,0,Yes,Postive,"Suri Babu,Sumedha Thakur,Arunava g.,Pratik,Shubham Padwal,Rakesh kumar,Prudhvi Raju,Apurba Pandey",,,520
B00HVXS7WC,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$5,177.42 "," $3,210.00 "," $1,999.00 ",Premium,4.2,,0,Yes,Postive,"Mithila Saha,Satyam Raj,Kaneez noori,Pankaj,Ananya saroj,Kishori jha,Anuj,KUSHAL VANWANI",,,328
B096YCN3SD,"Lifelong LLEK15 Electric Kettle 1.5L with Stainless Steel Body, Easy and Fast Boiling of Water for Instant Noodles, Soup, Tea etc. (1 Year Warranty, Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$1,818.18 "," $1,000.00 ", $549.00 ,Midrange,3.6,,0,Yes,Negative,"Kiran jot,Salman Ahmad,Neelam Rawat,Nawaz Akhtar,Jitu,Saikat Bose,Toshit D.,satisfied customer",,,436
B09LQH3SD9,"Lifelong LLQH922 Regalia 800 W (ISI Certified) Quartz Room Heater with 2 Power settings, Overheating Protection, 2 Rod Heater (1 Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$4,000.00 "," $2,000.00 ", $999.00 ,Midrange,3.8,,0,Yes,Negative,"divya,priyanka sahi,vivek sharma,Syed Z,Shivi,Ramesh REPAKA,Varun,saurabh",,,609
B09KNMLH4Y,"R B Nova Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$9,995.00 "," $1,999.00 ", $398.00 ,Midrange,4.1,,0,Yes,Postive,"Amazon Customer,Mannat s.,Tanveer,Amit arora,girish saini,lokesh vijrai,Vipin,sadiya swaleh",,,1101
B00ABMASXG,"Bajaj Immersion Rod Water Heater 1500 Watts, Silver","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",$960.00 , $720.00 , $539.00 ,Midrange,4.1,,0,Yes,Postive,"RAMEN MONDAL,Goutam,Suraj Gupta,Sony S.,Rajapandi Mani,Divya Dhanwani,Sangeetha,VEDANT SHAH",,,891
B07QDSN9V6,INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$3,625.00 "," $1,595.00 ", $699.00 ,Midrange,4.1,,0,Yes,Postive,"Vikash ranjan,SHIV MANGAL,Amazon Customer,Ajay Chauhan,Ajay Srivastava,Ravi Patel,Abhinav Sharma,Rupesh goel",,,588
B00YMJ0OI8,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"$6,177.97 "," $3,645.00 "," $2,148.00 ",Premium,4.1,,0,Yes,Postive,"Swapnil Mane,vinoth,Saravana r.,Akash Singh,Shabnamperween,SHUBHAM KUMAR,Anasuya Meghana,Monesh patidar",,,640
B0B8XNPQPN,"Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,"$17,666.67 "," $7,950.00 "," $3,599.00 ",Premium,4.2,,0,Yes,Postive,"koustav,Vishal Tiwari,Waheeda shabnam,alwin alex,Arjun,Placeholder,ishita,SVP",,,1235
B0814P4L98,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,"$2,854.29 ", $999.00 , $351.00 ,Midrange,4,,0,Yes,Postive,"Sachin Ramola,GIRIDHAR,Neha Singh,Amazon Customer,Sangeeta sinha,Shruti Didhate,Khushbu,Hardik Sharma",,,329
B008QTK47Q,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","$1,896.74 "," $1,745.00 "," $1,614.00 ",Midrange,4.3,,0,Yes,Postive,"Neeraj Vishwakarma,? Pushpendra Singh Patel ?,Sanjeev Ydv,ESHAN GARG,Arvind,niharika,Parvesh,Amazon Customer",,,18507
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods","$2,312.50 "," $1,295.00 ", $719.00 ,Midrange,4.2,,0,Yes,Postive,"L B,Ashwin Showi,ajith,Rounak,BISWAJIT DAS,Abhinav kumar,Karambir Singh,Soni",,,5431
B0BK1K598K,"AGARO LR2007 Lint Remover, Rechargeable, for Woolen Sweaters, Blankets, Jackets, Burr Remover, Pill Remover From Carpets, Curtains","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$3,331.11 "," $1,499.00 ", $678.00 ,Midrange,4.2,,0,Yes,Postive,"Nirupma Kumari,Abhijeet Singh,Mukul,palak,Amrit,Amit Chawlani,ANKIT VERMA,R M KATIYAR",,,514
B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$2,971.15 "," $1,545.00 ", $809.00 ,Midrange,3.7,,0,Yes,Negative,"Amresh Tiwari,Amazon Customer,Sarvagya Verma,Sourav Debnath,Ashwin Showi,Sowmya Srikanth,Shyam Kumar Diwakar,Amazon Customer",,,910
B09J2SCVQT,NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,"$12,820.51 "," $5,000.00 "," $1,969.00 ",Premium,4.1,,0,Yes,Postive,"dharshnaselvan,Saiashwanth.M,Dr. Arshi Siddiqui,Priya,Ravi Raj,Prasun Ghosh,Greta Tigras,Vasanthi",,,1114
B00TDD0YM4,"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$1,926.14 "," $1,695.00 "," $1,490.00 ",Midrange,4.4,,0,Yes,Postive,"manmeet gupta,Ishrat Bhat,A kotwal,Mohammad Anas Qadri,Ashish Jain,Amit,Akram Khan,Amazon Customer",,,597
B078KRFWQB,"Havells Cista Room Heater, White, 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$6,261.90 "," $3,945.00 "," $2,499.00 ",Premium,3.8,,0,Yes,Negative,"Vipin Arora,TKR Singapore,Amazon Customer,SATISH RANJAN,Sanjay Kumar Moharana.,vivek,Firdouse,KULWINDER KUMAR",,,827
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums","$2,656.96 "," $2,099.00 "," $1,665.00 ",Premium,4,,0,Yes,Postive,"Rajesh kumar,Shuchi,Vishal P.,Deepa,Kindle Customer,Bharat Chugh,A.P.Gohil,Kapil",,,3619
B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"$8,680.33 "," $5,295.00 "," $3,229.00 ",Premium,4.2,,0,Yes,Postive,"Icu,Pavish,Krrish kumar,Vit Bernatik,Sanjay 6266,surykant gonarkar,Monu,VikramJit Singh Khaira",,,5739
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,"$7,190.00 "," $3,595.00 "," $1,799.00 ",Premium,3.8,,0,Yes,Negative,"Arun siddharth jr,Rajeshwar r.,DR.RAMANJEET SINGH,Vikram Singh Rajput,Birendra Kr. Saha,Rahul,As,Ajay suyal",,,529
B07WNK1FFN,"AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,"$2,295.95 "," $1,699.00 "," $1,260.00 ",Midrange,4.2,,0,Yes,Postive,"videv,Vishal Rai,Dawood,arfaat,Mohit Sharma,Noman,Khadija khatun,MAYUKH BANERJEE",,,4043
B009P2LK08,"Bajaj Minor 1000 Watts Radiant Room Heater (Steel, ISI Approved)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$1,710.61 "," $1,129.00 ", $749.00 ,Midrange,4,,0,Yes,Postive,"ANIL. KUMAR,Rohit Y.,Amazon Customer,Chandra Sekhar polineni,Arvind kumar,X men,abhi,Dharampal Singh jadon",,,706
B07DGD4Z4C,"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"$9,658.33 "," $5,795.00 "," $3,499.00 ",Premium,3.9,,0,Yes,Negative,"Lakshminarayana G,bhanu,shah,Pavan kumar G,Sai Gangadhar Chawan,Venu,Laxman Ray,Ankit Yadav",,,685
B07GMFY9QM,"SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking, Boiling and Frying (400 Watts, Blue)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,"$2,628.95 ", $999.00 , $379.00 ,Midrange,4.3,,0,Yes,Postive,"Sivakrishna,Anish kanneboina,Amazon Customer,shravan kumar singh,U K,Chandresh kumar,Mulli balaraju,Swapnali",,,524
B0BGPN4GGH,"Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$5,217.39 "," $2,400.00 "," $1,099.00 ",Premium,3.8,,0,Yes,Negative,"Avi kaur,Bhatia,ayonao",,,212
B0B2DZ5S6R,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"$2,239.66 "," $1,299.00 ", $749.00 ,Midrange,4,,0,Yes,Postive,"Shaji Kuruvilla,Navin Yadav,Nieraj Kumar,Amazon customer,DIVYA,suraj kumar lohiya,Gomathi,Leo",,,331
B07S851WX5,"Prestige Sandwich Maker PGMFD 01, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,"$1,299.00 "," $1,299.00 "," $1,299.00 ",Midrange,4.2,,0,No,Postive,"Liz M,Dr. MRV,Amit Kumar,Kalpna Kumari,bhujvir,Naveenchandra Dawarkaprasad Agrawal,Shyam Tiwari,Vivek Kumar",,,1147
B01MY839VW,"Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","$2,180.00 "," $1,090.00 ", $549.00 ,Midrange,4.2,,0,Yes,Postive,"Hariom,Kali,Ajay Patil,Reddy Pradeep Kassetty,Nupur Mallick,jeevanraju,Shamanul akhtar,Faizal",,,392
B09LV1CMGH,"Lifelong LLFH921 Regalia 2000 W Fan Heater, 3 Air Settings, Room Heater with Overheating Protection, 1 Year Warranty ( White, (ISI Certified, Ideal for small to medium room/area)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","$4,444.44 "," $2,000.00 ", $899.00 ,Midrange,3.6,,0,Yes,Negative,"Usha,CHHATRPAL,Anurag Anand,Sijo Pattam,Gurujeetsingh Pardeshi,Keerthy,ANUPAM DATTA,Binay bharti",,,636
B01EY310UM,"Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","$1,796.51 "," $1,545.00 "," $1,321.00 ",Midrange,4.3,,0,Yes,Postive,"BISHAL,khizer,Sowmya N Dharmalingam,DEBASIS MISHRA,nanm,kumar dewangan,R.sreenu,Mehatab Roza",,,316
B09NL7LBWT,"Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers","$3,634.55 "," $1,999.00 "," $1,099.00 ",Midrange,4,,0,Yes,Postive,"Ishan,Andrew Watson,Harvinder Singh.,Mohammad Shakir,Sarita Yadav,Adarsh Paswan,Anisha Jain,Himanshu",,,1289
B008YW8M0G,"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",$983.15 , $875.00 , $775.00 ,Midrange,4.2,,0,Yes,Postive,"Phani Prasad N,M.Sathish kumar,Naresh kumar,Amaan,Suraj bala,Hariom Agarwal,Gurdev singh,Laxmi",,,584
B097R3XH9R,"Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","$37,243.90 "," $15,270.00 "," $6,299.00 ",Premium,4.1,,0,Yes,Postive,"Ram Avtar,Ishani Roy,Sunil,nikhil joshi,Shamsher shaikh,Azraa,azad,Amazon Customer",,,607
B08TM71L54,"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","$5,519.74 "," $4,195.00 "," $3,190.00 ",Premium,4,,0,Yes,Postive,"SANDEEP BANNAJJI,Preeti Bansal,SureshKumar Pudi,Amazon Customer,Nikhil Mistry,Rawish Kumar,Amazon Customer,jibin",,,1760
B0BPBXNQQT,"Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater (Room Heaters Home for Bedroom, Reading Books, Work, bathrooms, Rooms, Offices, Home Offices,2022","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","$4,972.50 "," $1,989.00 ", $799.00 ,Midrange,4.3,,0,Yes,Postive,"Rajiv Ranjan Singh,Eswar Babu,Gaurav Choudhary,Vinay kumar,Placeholder,imti,Satyanarain,Sanjay",,,487
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,"$9,259.26 "," $5,000.00 "," $2,699.00 ",Premium,4,,0,Yes,Postive,"Abhilash Sengupta,Shweta Sharma,Jennifer John,Saigal84,shabnam,Priyabrata Praharaj,kamalhallan,Gulab Sanjeev Kumar",,,2056
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons","$1,622.95 ", $990.00 , $599.00 ,Midrange,3.9,,0,Yes,Negative,"Aravind,Akshay,Bhola,Shaik Ashif,yudhishtar sharma,Chintan Shah,Chandu,Harjinder Kumar",,,218
